step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isSAR,alertID
1,TRANSFER,904.35,1429,58726.37,57822.01,24,55682.36,56586.71,0,-1
1,TRANSFER,724.95,746,81138.49,80413.53,15,56133.37,56858.33,0,-1
1,TRANSFER,935.06,1186,53943.55,53008.49,69,52221.14,53156.21,0,-1
1,TRANSFER,793.87,1434,67428.93,66635.05,62,87081.45,87875.33,0,-1
1,TRANSFER,402.23,64,51114.3,50712.07,48,88226.55,88628.78,0,-1
1,TRANSFER,858.88,1334,60894.01,60035.13,75,91964.42,92823.3,0,-1
1,TRANSFER,181.25,1278,50685.94,50504.69,42,53933.01,54114.26,0,-1
1,TRANSFER,983.69,811,88892.42,87908.73,194,81389.21,82372.91,0,-1
1,TRANSFER,179.81,1412,88017.57,87837.75,1415,85809.21,85989.03,0,-1
1,TRANSFER,266.44,658,91651.59,91385.14,35,90921.2,91187.64,0,-1
1,TRANSFER,216.96,769,59190.14,58973.17,6,68656.93,68873.91,0,-1
1,TRANSFER,928.61,970,93828.82,92900.21,17,95313.16,96241.77,0,-1
1,TRANSFER,202.31,1120,75574.2,75371.88,7,98393.38,98595.7,0,-1
1,TRANSFER,304.29,19,80672.68,80368.39,44,63998.91,64303.21,0,-1
1,TRANSFER,706.15,1402,76791.82,76085.67,58,98620.33,99326.48,0,-1
1,TRANSFER,163.16,1123,57929.92,57766.75,61,54677.9,54841.06,0,-1
1,TRANSFER,794.16,1387,52383.48,51589.32,346,90714.72,91508.89,0,-1
1,TRANSFER,514.28,73,95608.07,95093.79,32,63557.94,64072.23,0,-1
1,TRANSFER,352.1,73,95093.79,94741.68,32,64072.23,64424.33,0,-1
1,TRANSFER,254.68,1315,54510.26,54255.58,105,96992.67,97247.36,0,-1
1,TRANSFER,498.33,18,94051.05,93552.71,32,64424.33,64922.67,0,-1
1,TRANSFER,156.88,128,70445.83,70288.95,38,74547.48,74704.36,0,-1
1,TRANSFER,665.77,605,68791.67,68125.89,44,64303.21,64968.98,0,-1
1,TRANSFER,726.24,1361,61028.83,60302.59,19,80368.39,81094.63,0,-1
1,TRANSFER,770.41,1361,60302.59,59532.18,70,90033.18,90803.59,0,-1
1,TRANSFER,673.25,1425,57314.92,56641.66,44,64968.98,65642.24,0,-1
1,TRANSFER,739.12,226,61710.67,60971.55,26,58993.53,59732.66,0,-1
1,TRANSFER,897.66,880,94099.4,93201.74,49,89264.58,90162.25,0,-1
1,TRANSFER,941.86,922,71676.0,70734.13,11,83290.62,84232.49,0,-1
1,TRANSFER,645.05,38,74704.36,74059.31,29,87723.19,88368.25,0,-1
1,TRANSFER,694.68,38,74059.31,73364.63,29,88368.25,89062.93,0,-1
1,TRANSFER,986.69,1132,93536.53,92549.82,13,99311.68,100298.38,0,-1
1,TRANSFER,297.01,782,90328.71,90031.69,438,83049.49,83346.5,0,-1
1,TRANSFER,489.34,867,87264.85,86775.5,40,73765.89,74255.24,0,-1
1,TRANSFER,299.93,1288,69324.22,69024.28,377,68318.43,68618.37,0,-1
1,TRANSFER,438.36,916,50334.91,49896.55,79,93845.76,94284.13,0,-1
1,TRANSFER,313.63,916,49896.55,49582.91,75,92823.3,93136.93,0,-1
1,TRANSFER,836.85,883,74642.38,73805.53,18,93552.71,94389.57,0,-1
1,TRANSFER,293.52,1413,84003.45,83709.92,43,102153.57,102447.09,0,-1
1,TRANSFER,525.58,1424,80175.84,79650.25,111,82566.74,83092.32,0,-1
1,TRANSFER,885.92,606,69191.34,68305.41,8,102354.86,103240.79,0,-1
1,TRANSFER,975.91,59,51067.89,50091.98,55,84677.67,85653.58,0,-1
1,TRANSFER,376.08,43,102447.09,102071.0,318,53873.8,54249.89,0,-1
1,TRANSFER,686.63,1390,78570.89,77884.25,47,52940.99,53627.62,0,-1
1,TRANSFER,527.98,1005,70007.2,69479.21,91,78914.64,79442.62,0,-1
1,TRANSFER,154.96,118,60598.07,60443.1,145,82764.78,82919.75,0,-1
1,TRANSFER,332.13,394,90738.67,90406.54,985,63516.25,63848.38,0,-1
1,TRANSFER,275.02,394,90406.54,90131.52,985,63848.38,64123.4,0,-1
1,TRANSFER,204.79,1399,77189.03,76984.24,283,88885.71,89090.5,0,-1
1,TRANSFER,317.07,1137,60200.14,59883.07,687,75209.75,75526.82,0,-1
1,TRANSFER,156.77,772,69066.28,68909.5,46,69239.82,69396.6,0,-1
1,TRANSFER,138.61,78,95625.09,95486.47,329,67592.54,67731.15,0,-1
1,TRANSFER,787.51,389,60640.14,59852.63,19,81094.63,81882.14,0,-1
1,TRANSFER,958.21,884,75494.47,74536.25,23,100536.97,101495.19,0,-1
1,TRANSFER,482.42,1378,72602.08,72119.66,17,96241.77,96724.19,0,-1
1,TRANSFER,212.68,1418,64042.55,63829.87,35,91187.64,91400.33,0,-1
1,TRANSFER,661.5,911,98654.7,97993.19,429,81437.96,82099.46,0,-1
1,TRANSFER,779.99,756,94206.85,93426.85,282,92206.65,92986.65,0,-1
1,TRANSFER,674.69,1342,65519.28,64844.58,50,72679.63,73354.33,0,-1
1,TRANSFER,153.57,1164,98233.35,98079.77,6,68873.91,69027.48,0,-1
1,TRANSFER,351.33,1006,65738.27,65386.94,655,85005.39,85356.72,0,-1
1,TRANSFER,460.66,819,63677.78,63217.12,40,74255.24,74715.9,0,-1
1,TRANSFER,526.38,1404,90942.63,90416.25,76,53498.94,54025.32,0,-1
1,TRANSFER,577.69,220,73171.85,72594.17,85,85105.07,85682.75,0,-1
1,TRANSFER,643.96,213,64076.28,63432.32,25,100537.23,101181.2,0,-1
1,TRANSFER,351.01,796,77498.25,77147.25,160,73973.21,74324.21,0,-1
1,TRANSFER,513.01,1421,94442.64,93929.63,323,51810.75,52323.77,0,-1
1,TRANSFER,908.93,908,66454.84,65545.91,22,94145.77,95054.7,0,-1
1,TRANSFER,930.1,1352,88699.88,87769.77,597,53669.78,54599.89,0,-1
1,TRANSFER,445.89,893,62829.38,62383.49,62,87875.33,88321.23,0,-1
1,TRANSFER,127.68,222,78207.57,78079.88,39,73730.54,73858.23,0,-1
1,TRANSFER,572.91,628,59687.66,59114.74,18,94389.57,94962.48,0,-1
1,TRANSFER,448.58,628,59114.74,58666.15,1355,80670.96,81119.54,0,-1
1,TRANSFER,501.56,609,71307.29,70805.73,40,74715.9,75217.46,0,-1
1,TRANSFER,602.37,219,70852.92,70250.53,51,61041.64,61644.01,0,-1
1,TRANSFER,358.64,99,98024.57,97665.92,43,102071.0,102429.65,0,-1
1,TRANSFER,475.03,615,83318.79,82843.76,972,73479.82,73954.85,0,-1
1,TRANSFER,478.52,941,91180.79,90702.27,4,92956.73,93435.25,0,-1
1,TRANSFER,240.22,941,90702.27,90462.04,754,52067.25,52307.48,0,-1
1,TRANSFER,104.57,1349,85747.61,85643.04,44,65642.24,65746.81,0,-1
1,TRANSFER,456.44,1349,85643.04,85186.6,41,97935.34,98391.78,0,-1
1,TRANSFER,695.52,1408,74495.54,73800.01,10,94502.28,95197.81,0,-1
1,TRANSFER,400.33,804,97509.61,97109.28,112,55208.81,55609.15,0,-1
1,TRANSFER,870.65,1024,96577.39,95706.75,170,89252.98,90123.63,0,-1
1,TRANSFER,966.5,1176,54506.57,53540.07,61,54841.06,55807.56,0,-1
1,TRANSFER,296.59,871,64030.07,63733.47,350,78116.35,78412.94,0,-1
1,TRANSFER,956.65,52,65888.07,64931.41,33,63588.79,64545.44,0,-1
1,TRANSFER,828.32,752,69025.63,68197.31,25,101181.2,102009.52,0,-1
1,TRANSFER,540.4,1441,61754.39,61213.99,60,84707.29,85247.69,0,-1
1,TRANSFER,750.77,925,62007.73,61256.95,352,63980.85,64731.62,0,-1
1,TRANSFER,745.08,896,53759.05,53013.96,14,57400.77,58145.85,0,-1
1,TRANSFER,950.42,906,75133.74,74183.31,21,96495.3,97445.72,0,-1
1,TRANSFER,381.86,906,74183.31,73801.45,56,68179.88,68561.74,0,-1
1,TRANSFER,946.49,1395,56185.77,55239.28,44,65746.81,66693.31,0,-1
1,TRANSFER,589.49,1156,77904.2,77314.71,45,77019.74,77609.23,0,-1
1,TRANSFER,536.44,1384,62882.87,62346.43,30,60730.83,61267.28,0,-1
1,TRANSFER,165.19,1400,87349.84,87184.64,60,85247.69,85412.89,0,-1
1,TRANSFER,871.2,862,76526.72,75655.52,13,100298.38,101169.58,0,-1
1,TRANSFER,587.58,1346,54915.92,54328.33,34,62282.6,62870.19,0,-1
1,TRANSFER,539.06,1036,58379.57,57840.5,39,73858.23,74397.29,0,-1
1,TRANSFER,343.41,16,50452.0,50108.58,20,76481.09,76824.5,0,-1
1,TRANSFER,311.44,613,69220.03,68908.59,61,55807.56,56119.01,0,-1
1,TRANSFER,201.86,87,79941.47,79739.6,63,76063.12,76264.99,0,-1
1,TRANSFER,336.49,87,79739.6,79403.11,63,76264.99,76601.49,0,-1
1,TRANSFER,209.29,1393,76753.67,76544.39,445,62146.71,62356.0,0,-1
1,TRANSFER,723.02,1430,80729.96,80006.94,52,64931.41,65654.43,0,-1
1,TRANSFER,617.28,1133,85243.96,84626.67,443,98749.82,99367.1,0,-1
1,TRANSFER,437.01,966,83306.65,82869.64,25,102009.52,102446.53,0,-1
1,TRANSFER,674.4,1433,98028.62,97354.21,38,73364.63,74039.03,0,-1
1,TRANSFER,220.92,115,55406.41,55185.48,35,91400.33,91621.25,0,-1
1,TRANSFER,621.14,1420,90759.05,90137.91,227,69427.87,70049.01,0,-1
1,TRANSFER,654.38,121,52040.76,51386.38,42,54114.26,54768.65,0,-1
1,TRANSFER,862.24,515,67325.43,66463.19,36,90527.05,91389.3,0,-1
1,TRANSFER,780.33,392,54699.83,53919.49,546,95769.26,96549.6,0,-1
1,TRANSFER,982.12,1113,97584.25,96602.12,40,75217.46,76199.59,0,-1
1,TRANSFER,154.49,611,62845.71,62691.21,30,61267.28,61421.77,0,-1
1,TRANSFER,667.82,1359,56800.73,56132.91,312,54189.89,54857.71,0,-1
1,TRANSFER,142.46,977,73616.0,73473.54,99,97665.92,97808.39,0,-1
1,TRANSFER,706.27,0,96646.85,95940.57,20,76824.5,77530.78,0,-1
1,TRANSFER,473.31,0,95940.57,95467.26,19,81882.14,82355.46,0,-1
1,TRANSFER,656.33,1290,72206.74,71550.4,15,56858.33,57514.66,0,-1
1,TRANSFER,935.0,877,94767.65,93832.64,163,90316.07,91251.07,0,-1
1,TRANSFER,671.96,885,82124.31,81452.35,346,91508.89,92180.85,0,-1
1,TRANSFER,607.55,1027,94718.06,94110.5,11,84232.49,84840.04,0,-1
1,TRANSFER,337.46,106,55467.17,55129.71,15,57514.66,57852.12,0,-1
1,TRANSFER,721.67,27,75453.38,74731.71,53,62983.87,63705.54,0,-1
1,TRANSFER,139.09,1356,68990.14,68851.05,19,82355.46,82494.55,0,-1
1,TRANSFER,351.91,1030,74372.57,74020.66,926,63767.48,64119.39,0,-1
1,TRANSFER,520.6,927,72662.57,72141.96,52,65654.43,66175.04,0,-1
1,TRANSFER,825.19,508,64513.25,63688.05,136,58485.05,59310.24,0,-1
1,TRANSFER,951.84,523,51864.12,50912.28,339,57982.26,58934.1,0,-1
1,TRANSFER,470.1,39,74397.29,73927.19,55,85653.58,86123.68,0,-1
1,TRANSFER,860.72,660,51458.46,50597.74,963,77525.09,78385.82,0,-1
1,TRANSFER,331.31,1281,97138.47,96807.16,951,60987.94,61319.25,0,-1
1,TRANSFER,985.56,93,77289.72,76304.16,120,77633.24,78618.8,0,-1
1,TRANSFER,460.21,110,73793.4,73333.19,45,77609.23,78069.44,0,-1
1,TRANSFER,174.36,62,88321.23,88146.86,30,61421.77,61596.13,0,-1
1,TRANSFER,618.1,75,93136.93,92518.83,644,57890.48,58508.58,0,-1
1,TRANSFER,980.09,1416,56577.34,55597.25,1319,72605.16,73585.25,0,-1
1,TRANSFER,825.07,1416,55597.25,54772.17,175,57760.67,58585.75,0,-1
1,TRANSFER,446.61,1355,81119.54,80672.93,767,72702.42,73149.04,0,-1
1,TRANSFER,451.22,505,70633.11,70181.89,24,56586.71,57037.93,0,-1
1,TRANSFER,207.75,1003,65251.8,65044.04,16,50108.58,50316.34,0,-1
1,TRANSFER,534.98,9,89372.29,88837.31,288,66007.59,66542.57,0,-1
1,TRANSFER,450.09,124,56055.87,55605.77,33,64545.44,64995.55,0,-1
2,TRANSFER,333.82,1417,93300.86,92967.03,92,74125.25,74459.07,0,-1
2,TRANSFER,310.15,599,86306.73,85996.57,99,97808.39,98118.54,0,-1
2,TRANSFER,814.33,870,97975.9,97161.57,25,102446.53,103260.88,0,-1
2,TRANSFER,654.34,286,60165.64,59511.3,34,62870.19,63524.54,0,-1
2,TRANSFER,415.27,874,56124.35,55709.08,55,86123.68,86538.96,0,-1
2,TRANSFER,527.12,748,52882.3,52355.18,8,103240.79,103767.92,0,-1
2,TRANSFER,890.84,1265,54527.12,53636.28,337,88057.71,88948.55,0,-1
2,TRANSFER,547.49,109,62627.86,62080.37,4,93435.25,93982.75,0,-1
2,TRANSFER,142.43,49,90162.25,90019.81,42,54768.65,54911.09,0,-1
2,TRANSFER,444.09,913,98298.6,97854.5,272,89835.89,90279.99,0,-1
2,TRANSFER,913.79,965,77911.72,76997.92,155,90374.28,91288.07,0,-1
2,TRANSFER,502.89,944,75321.54,74818.65,52,66175.04,66677.93,0,-1
2,TRANSFER,356.74,896,53013.96,52657.22,14,58145.85,58502.6,0,-1
2,TRANSFER,705.59,1409,87373.76,86668.17,19,82494.55,83200.14,0,-1
2,TRANSFER,869.35,135,71647.93,70778.57,14,58502.6,59371.96,0,-1
2,TRANSFER,730.46,1365,72986.06,72255.59,1036,57840.5,58570.97,0,-1
2,TRANSFER,855.15,609,70805.73,69950.57,40,76199.59,77054.75,0,-1
2,TRANSFER,674.23,793,67048.71,66374.48,21,97445.72,98119.96,0,-1
2,TRANSFER,210.31,1378,72119.66,71909.35,17,96724.19,96934.5,0,-1
2,TRANSFER,491.65,650,55565.21,55073.56,30,61596.13,62087.79,0,-1
2,TRANSFER,415.57,745,67475.56,67059.99,719,92447.22,92862.79,0,-1
2,TRANSFER,277.67,125,67002.8,66725.12,715,59603.05,59880.73,0,-1
2,TRANSFER,275.71,808,69879.78,69604.07,53,63705.54,63981.26,0,-1
2,TRANSFER,215.7,35,91621.25,91405.56,179,90233.74,90449.44,0,-1
2,TRANSFER,493.62,647,77347.65,76854.03,23,101495.19,101988.81,0,-1
2,TRANSFER,346.14,1386,54206.48,53860.34,167,66169.95,66516.09,0,-1
2,TRANSFER,724.43,88,98628.89,97904.45,86,74403.28,75127.71,0,-1
2,TRANSFER,525.6,939,74372.89,73847.28,18,94962.48,95488.08,0,-1
2,TRANSFER,823.54,30,62087.79,61264.24,361,84978.61,85802.16,0,-1
2,TRANSFER,908.36,1396,54992.55,54084.19,105,97247.36,98155.72,0,-1
2,TRANSFER,801.36,930,69552.35,68750.98,18,95488.08,96289.45,0,-1
2,TRANSFER,767.52,930,68750.98,67983.46,18,96289.45,97056.98,0,-1
2,TRANSFER,648.6,84,58705.14,58056.53,133,78438.53,79087.14,0,-1
2,TRANSFER,739.63,1295,84046.46,83306.83,103,87460.58,88200.21,0,-1
2,TRANSFER,213.66,1124,90984.67,90771.0,12,74253.49,74467.14,0,-1
2,TRANSFER,242.77,1320,87345.41,87102.63,395,93618.63,93861.4,0,-1
2,TRANSFER,400.7,395,93861.4,93460.7,49,90019.81,90420.51,0,-1
2,TRANSFER,435.47,76,54025.32,53589.84,21,98119.96,98555.44,0,-1
2,TRANSFER,956.19,1125,90805.32,89849.12,97,52436.05,53392.25,0,-1
2,TRANSFER,188.52,1364,67151.71,66963.19,70,90803.59,90992.11,0,-1
2,TRANSFER,487.76,955,94607.53,94119.77,69,53156.21,53643.97,0,-1
2,TRANSFER,498.31,1334,60035.13,59536.82,228,91401.31,91899.62,0,-1
2,TRANSFER,887.2,595,75077.24,74190.03,1190,88547.85,89435.06,0,-1
2,TRANSFER,786.1,1279,56905.92,56119.81,32,64922.67,65708.77,0,-1
2,TRANSFER,977.15,947,61673.51,60696.35,11,84840.04,85817.2,0,-1
2,TRANSFER,960.81,947,60696.35,59735.54,11,85817.2,86778.01,0,-1
2,TRANSFER,139.51,21,98555.44,98415.92,62,88146.86,88286.38,0,-1
2,TRANSFER,359.3,757,75040.14,74680.84,81,94601.72,94961.03,0,-1
2,TRANSFER,482.34,98,90516.67,90034.32,25,103260.88,103743.22,0,-1
2,TRANSFER,234.66,918,73586.22,73351.56,328,56505.32,56739.99,0,-1
2,TRANSFER,436.74,1019,59802.1,59365.35,27,74731.71,75168.46,0,-1
2,TRANSFER,641.87,1366,76609.59,75967.71,133,79087.14,79729.02,0,-1
2,TRANSFER,341.35,67,67761.0,67419.64,52,66677.93,67019.29,0,-1
2,TRANSFER,429.0,1427,93349.53,92920.53,116,75132.3,75561.3,0,-1
2,TRANSFER,643.98,378,95610.37,94966.39,55,86538.96,87182.94,0,-1
2,TRANSFER,364.28,1201,60130.12,59765.83,49,90420.51,90784.79,0,-1
2,TRANSFER,666.94,962,59798.44,59131.5,18,97056.98,97723.92,0,-1
2,TRANSFER,880.3,962,59131.5,58251.19,35,91405.56,92285.86,0,-1
2,TRANSFER,988.55,102,98810.47,97821.92,83,72336.5,73325.06,0,-1
2,TRANSFER,376.86,603,86652.34,86275.47,26,59732.66,60109.53,0,-1
2,TRANSFER,473.41,865,88293.32,87819.9,357,81687.22,82160.64,0,-1
2,TRANSFER,590.67,1381,86750.48,86159.81,729,55394.44,55985.11,0,-1
2,TRANSFER,561.12,1403,49898.3,49337.18,64,50712.07,51273.19,0,-1
2,TRANSFER,588.44,10,95197.81,94609.35,226,60971.55,61560.0,0,-1
2,TRANSFER,910.64,802,99261.72,98351.08,15,57852.12,58762.77,0,-1
2,TRANSFER,557.41,742,72663.96,72106.55,30,61264.24,61821.66,0,-1
2,TRANSFER,740.2,1292,91262.02,90521.81,370,73184.15,73924.36,0,-1
2,TRANSFER,401.31,134,89795.22,89393.91,990,74207.29,74608.6,0,-1
2,TRANSFER,154.18,1359,56132.91,55978.72,312,54857.71,55011.9,0,-1
2,TRANSFER,230.01,388,58938.16,58708.14,33,64995.55,65225.56,0,-1
2,TRANSFER,127.57,1367,86444.31,86316.73,3,90980.13,91107.7,0,-1
2,TRANSFER,515.0,1163,93709.32,93194.32,19,83200.14,83715.14,0,-1
2,TRANSFER,541.12,905,96362.21,95821.09,32,65708.77,66249.89,0,-1
2,TRANSFER,638.35,905,95821.09,95182.74,40,77054.75,77693.1,0,-1
2,TRANSFER,694.09,1182,86089.96,85395.87,22,95054.7,95748.79,0,-1
2,TRANSFER,213.07,1174,53097.07,52884.0,56,68561.74,68774.82,0,-1
2,TRANSFER,822.65,525,63341.14,62518.48,75,92518.83,93341.49,0,-1
2,TRANSFER,433.62,1346,54328.33,53894.71,134,89393.91,89827.53,0,-1
2,TRANSFER,940.39,632,52268.57,51328.17,76,53589.84,54530.24,0,-1
2,TRANSFER,591.71,872,65634.07,65042.36,316,93187.82,93779.53,0,-1
2,TRANSFER,285.14,872,65042.36,64757.21,30,61821.66,62106.8,0,-1
2,TRANSFER,605.21,897,96726.95,96121.73,14,59371.96,59977.18,0,-1
2,TRANSFER,900.87,600,99316.34,98415.46,361,85802.16,86703.04,0,-1
2,TRANSFER,751.69,971,98289.96,97538.27,29,89062.93,89814.62,0,-1
2,TRANSFER,944.62,971,97538.27,96593.65,19,83715.14,84659.77,0,-1
2,TRANSFER,429.76,887,57399.26,56969.5,11,86778.01,87207.78,0,-1
2,TRANSFER,983.17,887,56969.5,55986.32,454,70286.35,71269.52,0,-1
2,TRANSFER,699.02,663,76652.92,75953.9,384,79268.24,79967.26,0,-1
2,TRANSFER,601.39,1432,52943.8,52342.41,151,81584.75,82186.14,0,-1
2,TRANSFER,542.57,770,54748.23,54205.66,26,60109.53,60652.11,0,-1
2,TRANSFER,137.72,1358,77458.21,77320.5,75,93341.49,93479.21,0,-1
2,TRANSFER,117.51,949,80606.39,80488.88,341,86463.85,86581.36,0,-1
2,TRANSFER,518.0,933,72915.03,72397.02,24,57037.93,57555.94,0,-1
2,TRANSFER,509.93,791,84302.03,83792.09,22,95748.79,96258.74,0,-1
2,TRANSFER,488.74,101,56058.85,55570.11,373,57878.66,58367.4,0,-1
2,TRANSFER,518.01,1000,50456.6,49938.58,38,74039.03,74557.04,0,-1
2,TRANSFER,722.89,1272,75244.18,74521.29,24,57555.94,58278.83,0,-1
2,TRANSFER,930.88,1363,88321.64,87390.76,17,96934.5,97865.39,0,-1
2,TRANSFER,194.94,1399,76984.24,76789.29,34,63524.54,63719.49,0,-1
2,TRANSFER,590.87,1437,94670.54,94079.67,736,52443.24,53034.11,0,-1
2,TRANSFER,489.38,1344,74617.96,74128.57,58,99326.48,99815.87,0,-1
2,TRANSFER,337.15,932,72099.11,71761.96,1221,89300.57,89637.73,0,-1
2,TRANSFER,188.81,1339,95093.75,94904.94,734,54547.39,54736.19,0,-1
2,TRANSFER,172.61,1371,72946.14,72773.53,5,78668.34,78840.96,0,-1
2,TRANSFER,175.41,775,56968.28,56792.86,58,99815.87,99991.29,0,-1
2,TRANSFER,521.71,393,91343.9,90822.19,25,103743.22,104264.94,0,-1
2,TRANSFER,920.43,967,64731.81,63811.37,22,96258.74,97179.17,0,-1
2,TRANSFER,192.92,942,76384.08,76191.15,116,75561.3,75754.23,0,-1
2,TRANSFER,646.81,103,88200.21,87553.39,1098,96914.92,97561.75,0,-1
2,TRANSFER,476.77,397,81485.48,81008.71,17,97865.39,98342.16,0,-1
2,TRANSFER,658.51,81,94961.03,94302.51,24,58278.83,58937.35,0,-1
2,TRANSFER,217.35,605,68125.89,67908.53,13,101169.58,101386.93,0,-1
2,TRANSFER,560.37,105,98155.72,97595.35,32,66249.89,66810.28,0,-1
2,TRANSFER,401.33,1020,56163.83,55762.5,55,87182.94,87584.28,0,-1
2,TRANSFER,542.04,1269,52029.1,51487.06,29,89814.62,90356.67,0,-1
2,TRANSFER,251.8,1348,95490.75,95238.95,36,91389.3,91641.1,0,-1
2,TRANSFER,622.77,902,59884.83,59262.06,19,84659.77,85282.54,0,-1
2,TRANSFER,463.02,611,62691.21,62228.19,182,56847.16,57310.18,0,-1
2,TRANSFER,379.52,875,88922.16,88542.64,133,79729.02,80108.54,0,-1
2,TRANSFER,669.61,926,64119.39,63449.78,173,88606.89,89276.5,0,-1
2,TRANSFER,178.6,926,63449.78,63271.17,1030,74020.66,74199.27,0,-1
2,TRANSFER,258.23,926,63271.17,63012.94,173,89276.5,89534.73,0,-1
2,TRANSFER,357.74,1383,59728.12,59370.37,373,58367.4,58725.15,0,-1
2,TRANSFER,761.3,284,72699.13,71937.82,11,87207.78,87969.08,0,-1
2,TRANSFER,574.64,284,71937.82,71363.18,11,87969.08,88543.72,0,-1
2,TRANSFER,843.56,1360,68367.1,67523.53,278,96347.64,97191.21,0,-1
2,TRANSFER,147.14,899,64309.47,64162.32,232,86548.67,86695.82,0,-1
2,TRANSFER,689.83,899,64162.32,63472.48,40,77693.1,78382.93,0,-1
2,TRANSFER,716.97,920,79256.9,78539.92,84,58056.53,58773.5,0,-1
2,TRANSFER,326.18,963,78385.82,78059.63,43,102429.65,102755.84,0,-1
2,TRANSFER,979.63,864,68782.07,67802.43,379,87459.67,88439.31,0,-1
2,TRANSFER,478.1,335,53651.67,53173.57,38,74557.04,75035.15,0,-1
2,TRANSFER,971.99,938,65745.61,64773.62,38,75035.15,76007.15,0,-1
2,TRANSFER,480.62,120,78618.8,78138.18,34,63719.49,64200.11,0,-1
2,TRANSFER,949.32,1330,91139.01,90189.69,40,78382.93,79332.25,0,-1
2,TRANSFER,126.06,1031,55353.28,55227.21,63,76601.49,76727.55,0,-1
2,TRANSFER,484.27,1323,66349.15,65864.88,16,50316.34,50800.62,0,-1
2,TRANSFER,382.44,931,57143.14,56760.7,335,53173.57,53556.01,0,-1
2,TRANSFER,974.96,1353,50426.21,49451.25,30,62106.8,63081.77,0,-1
2,TRANSFER,200.81,329,67731.15,67530.34,51,61644.01,61844.83,0,-1
2,TRANSFER,664.82,382,84102.75,83437.92,22,97179.17,97844.0,0,-1
2,TRANSFER,182.61,871,63733.47,63550.86,56,68774.82,68957.42,0,-1
2,TRANSFER,175.51,97,53392.25,53216.73,980,66680.35,66855.87,0,-1
2,TRANSFER,214.73,619,71833.4,71618.67,72,94682.45,94897.17,0,-1
2,TRANSFER,588.07,943,62274.89,61686.81,72,94897.17,95485.25,0,-1
2,TRANSFER,263.39,893,62383.49,62120.09,232,86695.82,86959.21,0,-1
2,TRANSFER,542.52,596,99857.72,99315.2,200,77246.03,77788.56,0,-1
2,TRANSFER,190.91,636,51514.23,51323.32,66,91358.75,91549.67,0,-1
2,TRANSFER,206.99,766,58011.89,57804.9,34,64200.11,64407.1,0,-1
2,TRANSFER,862.53,1391,84763.12,83900.59,249,52760.9,53623.43,0,-1
2,TRANSFER,242.97,890,58605.42,58362.45,19,85282.54,85525.51,0,-1
2,TRANSFER,412.57,1331,58456.95,58044.37,967,63811.37,64223.95,0,-1
2,TRANSFER,696.11,915,77353.65,76657.53,19,85525.51,86221.63,0,-1
2,TRANSFER,453.53,915,76657.53,76204.0,19,86221.63,86675.17,0,-1
2,TRANSFER,286.72,1296,58843.71,58556.99,43,102755.84,103042.57,0,-1
2,TRANSFER,783.81,1398,83267.82,82484.01,674,63907.21,64691.02,0,-1
2,TRANSFER,598.35,1398,82484.01,81885.65,35,92285.86,92884.21,0,-1
2,TRANSFER,632.32,389,59852.63,59220.3,19,86675.17,87307.5,0,-1
2,TRANSFER,149.41,1368,85669.72,85520.31,457,90816.56,90965.97,0,-1
2,TRANSFER,414.83,31,71840.35,71425.53,764,67323.14,67737.96,0,-1
2,TRANSFER,241.59,764,67737.96,67496.37,112,55609.15,55850.75,0,-1
2,TRANSFER,812.84,880,93201.74,92388.89,33,65225.56,66038.4,0,-1
2,TRANSFER,115.39,1014,91623.13,91507.74,88,97904.45,98019.84,0,-1
2,TRANSFER,285.79,867,86775.5,86489.71,77,96025.04,96310.84,0,-1
2,TRANSFER,912.24,1389,68165.33,67253.08,146,63988.97,64901.22,0,-1
2,TRANSFER,825.03,1428,67140.49,66315.46,40,79332.25,80157.29,0,-1
2,TRANSFER,211.67,602,79804.96,79593.29,33,66038.4,66250.07,0,-1
2,TRANSFER,838.59,948,78496.5,77657.91,81,94302.51,95141.1,0,-1
2,TRANSFER,455.12,774,94867.46,94412.34,34,64407.1,64862.22,0,-1
2,TRANSFER,356.44,923,90487.1,90130.65,10,94609.35,94965.81,0,-1
2,TRANSFER,486.81,923,90130.65,89643.83,365,51643.13,52129.95,0,-1
2,TRANSFER,228.58,1429,57822.01,57593.43,28,70545.99,70774.57,0,-1
2,TRANSFER,558.66,1028,64317.28,63758.61,200,77788.56,78347.23,0,-1
2,TRANSFER,157.36,85,85682.75,85525.39,328,56739.99,56897.35,0,-1
2,TRANSFER,879.73,104,81387.24,80507.5,56,68957.42,69837.16,0,-1
2,TRANSFER,130.43,1169,88543.03,88412.59,12,74467.14,74597.58,0,-1
2,TRANSFER,778.88,878,63365.01,62586.13,14,59977.18,60756.06,0,-1
2,TRANSFER,424.34,927,72141.96,71717.61,16,50800.62,51224.96,0,-1
2,TRANSFER,817.19,927,71717.61,70900.42,16,51224.96,52042.16,0,-1
2,TRANSFER,413.1,1041,65632.49,65219.39,335,53556.01,53969.11,0,-1
2,TRANSFER,208.26,1106,98128.03,97919.77,25,104264.94,104473.2,0,-1
2,TRANSFER,797.21,925,61256.95,60459.74,18,97723.92,98521.13,0,-1
2,TRANSFER,151.63,925,60459.74,60308.1,352,64731.62,64883.26,0,-1
